Longitude,Latitude,Depth,MD,Time
14.120333,40.808333,3.86,1.30,2025-02-17 02:53:50.93
14.147833,40.826000,1.68,2.00,2025-02-17 02:14:37.049
14.147167,40.819000,0.28,1.10,2025-02-17 01:48:32.549
14.145667,40.820000,0.22,1.00,2025-02-17 01:48:25.599
14.143333,40.820333,0.95,1.30,2025-02-17 01:23:43.69
14.136000,40.828167,2.68,1.60,2025-02-17 01:04:26.39
14.147833,40.828500,1.49,1.20,2025-02-17 00:59:46.67
14.142833,40.829667,2.15,2.30,2025-02-17 00:39:03.279
14.149000,40.824167,1.14,1.00,2025-02-17 00:03:51.39
14.138667,40.825333,0.81,1.10,2025-02-16 23:40:47.089
14.148000,40.824000,1.90,2.00,2025-02-16 23:38:10.769
14.148000,40.829667,1.04,1.10,2025-02-16 23:36:21.64
14.150833,40.824167,1.32,1.20,2025-02-16 23:21:57.98
14.149667,40.827000,1.39,2.00,2025-02-16 23:21:43.059
14.149500,40.828333,2.14,2.30,2025-02-16 23:20:48.44
14.147500,40.829167,2.50,3.90,2025-02-16 23:19:52.45
14.143333,40.829500,1.50,1.20,2025-02-16 23:18:53.89
14.117333,40.835500,2.18,1.20,2025-02-16 23:11:23.94
14.145833,40.831667,2.22,1.70,2025-02-16 23:02:18.2
14.141000,40.827667,2.11,3.00,2025-02-16 22:46:47.49
14.145000,40.831333,2.41,3.00,2025-02-16 22:45:12.13
14.149500,40.824833,0.93,1.20,2025-02-16 22:26:28.63
14.155833,40.827167,0.70,1.30,2025-02-16 22:16:51.19
14.117500,40.798500,4.24,1.00,2025-02-16 17:25:17.94
14.130667,40.828333,1.93,1.30,2025-02-16 16:39:55.269
14.130667,40.831500,2.86,2.70,2025-02-16 16:30:41.91
14.128167,40.831000,2.54,1.10,2025-02-16 16:26:53.289
14.133833,40.828167,2.15,1.20,2025-02-16 16:25:29.88
14.137333,40.831500,2.57,1.20,2025-02-16 16:24:14.21
14.132000,40.830167,2.76,2.50,2025-02-16 16:18:55.519
14.133333,40.830167,2.62,1.40,2025-02-16 16:13:04.559
14.145000,40.831333,2.16,1.60,2025-02-16 15:29:32.579
14.142833,40.828667,1.50,1.20,2025-02-16 15:28:14.019
14.103000,40.809333,2.95,3.90,2025-02-16 14:30:02.64
14.086667,40.819000,3.22,1.70,2025-02-16 11:18:46.43
14.096833,40.813833,2.61,1.20,2025-02-16 11:14:31.99
14.141000,40.824500,0.83,1.00,2025-02-16 09:29:08.19
14.120333,40.824667,2.42,1.30,2025-02-16 04:28:49.89
14.134833,40.826000,2.04,2.20,2025-02-16 03:30:10.819
14.133333,40.824167,1.84,1.40,2025-02-16 03:19:54.47
14.114500,40.823833,2.58,1.10,2025-02-16 03:12:17.059
14.137833,40.825000,2.11,1.40,2025-02-16 02:57:51.059
14.118000,40.824167,2.66,1.30,2025-02-16 02:56:48.839
14.163500,40.827833,1.97,2.00,2025-02-16 02:53:09.309
14.116000,40.825167,2.61,1.30,2025-02-16 02:41:38.769
14.133167,40.823167,1.86,1.60,2025-02-16 01:58:23.45
14.151667,40.830833,1.89,1.10,2025-02-16 00:21:10.44
14.144667,40.831500,2.63,1.90,2025-02-15 19:41:38.619
14.140167,40.829333,2.48,1.20,2025-02-15 18:25:47.15
14.138333,40.828500,1.92,1.00,2025-02-15 18:25:39.539
14.140167,40.829667,2.54,1.20,2025-02-15 18:22:14.829
14.140167,40.829167,2.17,1.00,2025-02-15 16:15:59.23
14.141667,40.826000,1.33,1.00,2025-02-15 15:55:57.69
14.138500,40.829667,2.54,2.40,2025-02-15 15:53:49.94
14.159667,40.812833,2.38,1.20,2025-02-15 02:19:10.119
14.157667,40.816333,2.73,2.00,2025-02-14 23:01:36.97
14.153667,40.812667,3.04,2.40,2025-02-14 22:29:21.15
14.157167,40.814500,2.95,1.10,2025-02-14 22:23:26.869
14.160667,40.814500,2.42,1.20,2025-02-14 21:29:44.799
14.152500,40.814667,2.98,1.10,2025-02-14 21:27:56.599
14.133000,40.833167,2.18,1.30,2025-02-14 19:25:48.17
14.142833,40.820333,0.87,1.10,2025-02-14 19:10:11.859
14.147333,40.831333,2.16,1.70,2025-02-13 22:41:06.9
14.144000,40.830167,2.14,2.80,2025-02-13 22:18:28.17
14.146667,40.829667,2.40,2.00,2025-02-13 22:03:00.38
14.142833,40.828167,1.63,1.50,2025-02-13 21:55:38.769
14.141000,40.828167,0.54,2.30,2025-02-13 21:40:43.599
14.123167,40.836000,2.36,1.10,2025-02-13 15:37:08.329
14.147167,40.832000,1.89,2.50,2025-02-13 15:34:23.029
14.119500,40.835167,1.83,1.60,2025-02-13 12:14:26.039
14.140167,40.832333,2.77,1.80,2025-02-13 06:44:47.859
14.135333,40.831000,2.09,1.20,2025-02-13 02:03:54.5
14.151000,40.822833,1.58,1.30,2025-02-13 01:56:04.91
14.134667,40.831500,2.11,1.00,2025-02-13 01:44:20.869
14.141667,40.833000,2.70,1.40,2025-02-13 01:29:54.25
14.138000,40.832000,1.92,1.00,2025-02-13 01:17:15.089
14.143833,40.833667,2.71,1.60,2025-02-13 00:57:13.25
14.140167,40.831500,2.41,1.20,2025-02-13 00:01:26.39
14.138833,40.828333,1.04,1.00,2025-02-12 22:43:51.569
14.144833,40.830167,2.35,2.60,2025-02-12 22:27:13.93
14.132000,40.836333,2.58,2.10,2025-02-12 21:42:57.67
14.137333,40.837167,2.59,1.70,2025-02-12 16:41:39.789
14.110333,40.831333,2.12,1.10,2025-02-12 12:51:03.519
14.129333,40.836000,2.71,1.70,2025-02-11 21:09:27.279
14.129000,40.833167,2.27,1.60,2025-02-11 15:55:11.529
14.130500,40.834167,2.48,1.20,2025-02-11 15:55:02.289
14.132333,40.838167,2.30,1.00,2025-02-11 15:54:21.299
14.127667,40.831500,1.83,1.80,2025-02-11 15:53:55.519
14.128500,40.835333,1.93,1.20,2025-02-11 15:50:52.059
14.140167,40.827000,1.34,1.70,2025-02-11 09:34:12.259
14.140167,40.829833,1.90,1.70,2025-02-11 01:50:01.67
14.131833,40.824833,0.68,1.60,2025-02-10 17:52:50.22
14.116333,40.837167,2.33,2.30,2025-02-10 14:50:24.99
14.115333,40.837500,2.45,1.50,2025-02-09 11:04:10.44
14.122000,40.836000,2.61,1.30,2025-02-07 20:26:57.71
14.147000,40.831333,2.60,2.70,2025-02-05 10:00:32.579
14.150167,40.826333,1.00,1.10,2025-02-05 09:43:50.91
14.148667,40.827500,1.59,1.00,2025-02-05 08:33:19.88
14.145000,40.828833,2.25,1.00,2025-02-05 08:24:29.539
14.151667,40.832167,2.59,1.90,2025-02-05 08:10:40.89
14.145500,40.830167,2.32,1.10,2025-02-05 07:57:03.839
14.148000,40.831333,2.73,3.20,2025-02-05 07:52:02.93
14.140833,40.830000,2.17,1.70,2025-02-05 07:41:43.66
14.145667,40.830000,2.52,1.80,2025-02-05 07:41:08.45
14.147000,40.828167,2.16,1.10,2025-02-05 07:38:39.299
14.146833,40.828167,2.18,1.80,2025-02-05 07:37:55.529
14.147333,40.829000,2.14,1.70,2025-02-05 07:37:24.39
14.147167,40.827333,2.09,1.30,2025-02-05 07:35:53.96
14.143333,40.827333,2.27,1.70,2025-02-05 07:35:24.339
14.148667,40.830333,2.52,2.60,2025-02-05 07:32:17.769
14.149000,40.829167,2.50,2.30,2025-02-05 07:30:57.39
14.146000,40.827833,2.17,1.00,2025-02-05 07:26:23.14
14.148500,40.827833,2.33,1.30,2025-02-05 07:25:56.839
14.145167,40.827667,2.24,1.30,2025-02-05 07:23:06.369
14.145833,40.827667,2.23,1.60,2025-02-05 07:21:44.819
14.145833,40.828333,2.12,1.00,2025-02-05 07:17:20.2
14.144000,40.827500,2.10,1.10,2025-02-05 07:11:48.809
14.093000,40.834500,1.83,1.20,2025-02-04 03:25:26.049
14.107000,40.815500,2.97,1.30,2025-02-03 19:06:35.22
14.140167,40.832333,1.93,1.10,2025-02-01 06:53:28.349
14.146667,40.832167,2.09,1.00,2025-02-01 06:20:09.349
14.146833,40.834333,2.51,2.20,2025-02-01 06:18:13.64
14.146000,40.832833,2.44,1.20,2025-02-01 06:16:40.779
14.142167,40.831500,1.62,1.40,2025-02-01 06:14:26.25
14.146833,40.831333,1.89,2.00,2025-02-01 06:14:18.859
14.135667,40.821333,1.84,1.70,2025-01-31 21:20:54.799
14.127500,40.831500,2.58,1.10,2025-01-31 21:11:57.859
14.137000,40.829667,2.67,1.00,2025-01-30 17:32:00.88
14.114167,40.834833,2.05,1.10,2025-01-24 22:47:01.75
14.112667,40.835000,2.33,1.10,2025-01-24 22:00:08.369
14.112500,40.835500,2.67,2.20,2025-01-24 21:46:23.94
14.120333,40.833667,2.41,2.00,2025-01-24 05:29:55.2
14.123000,40.836833,2.66,1.40,2025-01-22 10:59:32.779
14.142500,40.824667,1.64,1.50,2025-01-22 02:19:13.18
14.129000,40.833833,2.38,1.10,2025-01-21 13:36:41.569
14.129500,40.832833,2.72,2.10,2025-01-21 13:36:26.93
14.150833,40.803833,3.09,1.40,2025-01-21 00:43:52.91
14.155667,40.818333,2.84,1.10,2025-01-21 00:38:01.95
14.142667,40.800833,3.77,1.60,2025-01-20 23:25:10.519
14.135667,40.834833,1.89,1.00,2025-01-20 05:51:46.559
14.137833,40.833833,2.48,1.30,2025-01-20 05:51:38.829
14.147167,40.819667,0.38,1.50,2025-01-18 17:25:31.19
14.146667,40.819167,0.50,1.20,2025-01-18 17:24:03.21
14.145167,40.818667,0.25,2.80,2025-01-18 16:58:43.17
14.136833,40.826000,1.18,1.70,2025-01-17 16:54:14.25
14.135000,40.828167,1.72,3.30,2025-01-17 16:53:50.109
14.134333,40.830000,1.80,1.60,2025-01-17 16:53:21.759
14.086833,40.836333,2.74,1.30,2025-01-15 04:53:19.96
14.137167,40.821667,1.32,1.70,2025-01-14 11:59:25.579
14.135167,40.827000,1.87,1.10,2025-01-13 06:58:37
14.136000,40.832000,1.83,1.30,2025-01-13 00:36:28.4
14.142667,40.832500,2.76,1.50,2025-01-13 00:36:25.41
14.138000,40.807500,3.50,1.00,2025-01-12 23:18:04.049
14.136833,40.833167,2.59,1.50,2025-01-07 02:36:20.829
14.143000,40.813000,3.05,2.00,2025-01-04 16:21:59.74
14.130000,40.836000,2.15,1.20,2025-01-03 04:31:37.029
14.092000,40.826333,2.38,1.80,2025-01-02 16:04:27.539
14.080667,40.834500,2.91,1.20,2024-12-25 17:08:15.73
14.124833,40.834000,1.95,1.10,2024-12-23 10:24:52.97
14.127667,40.834667,2.92,1.60,2024-12-23 10:24:01.44
14.142333,40.828833,1.33,1.00,2024-12-22 20:56:56.89
14.142667,40.828333,1.34,1.70,2024-12-22 20:56:35.88
14.111333,40.840500,2.20,1.20,2024-12-22 01:31:40.809
14.115500,40.829500,2.43,1.30,2024-12-19 18:44:57.93
14.133333,40.827167,2.22,1.20,2024-12-18 23:40:15.099
14.122000,40.837667,2.67,1.00,2024-12-12 04:34:24.819
14.149167,40.823500,1.59,1.10,2024-12-06 13:22:15.609
14.134000,40.824833,0.73,1.00,2024-12-06 09:45:32.009
14.147667,40.818000,0.25,2.10,2024-12-06 09:06:13.48
14.142500,40.820333,0.19,1.70,2024-12-06 09:05:02.839
14.141500,40.819500,0.19,1.00,2024-12-06 09:00:13.299
14.144500,40.818333,0.25,2.60,2024-12-06 08:59:10.559
14.142333,40.817667,0.17,2.30,2024-12-06 08:58:13.299
14.139500,40.820500,0.18,1.60,2024-12-06 08:22:24.68
14.142167,40.820833,0.29,2.20,2024-12-06 08:21:32.65
14.134333,40.823000,0.45,1.50,2024-12-06 05:19:42.23
14.135667,40.823167,0.28,1.50,2024-12-06 04:37:51.2
14.133833,40.822667,0.52,3.40,2024-12-06 04:33:59.779
14.135833,40.825500,1.89,1.70,2024-12-06 00:59:25.93
14.141000,40.821667,0.55,1.00,2024-12-05 09:10:41.69
14.144667,40.818500,0.22,1.70,2024-12-05 03:46:27.099
14.145167,40.819833,0.39,1.10,2024-12-05 03:44:02.2
14.143833,40.819167,0.25,1.80,2024-12-05 02:47:22.18
14.142000,40.821833,2.12,1.30,2024-11-26 21:46:17.97
14.141167,40.823500,2.42,1.00,2024-11-26 21:46:11.71
14.120333,40.837833,2.13,1.50,2024-11-25 18:33:46.75
14.123500,40.838167,2.66,2.20,2024-11-25 17:32:40.18
14.126000,40.837500,2.03,1.00,2024-11-25 16:58:17.46
14.114000,40.808167,3.49,1.50,2024-11-25 10:30:36.349
14.141333,40.825833,1.51,1.40,2024-11-23 21:19:33.23
14.143167,40.814000,2.78,1.10,2024-11-22 00:25:29.329
14.146000,40.826167,1.43,1.00,2024-11-16 23:31:13.519
14.180000,40.848000,2.55,1.10,2024-11-16 01:30:55.2
14.134833,40.822667,0.94,1.00,2024-11-13 02:58:30.45
14.134833,40.822667,1.17,1.00,2024-11-13 02:56:55.269
14.090667,40.831833,1.66,1.80,2024-11-13 01:11:40.92
14.150667,40.823833,2.45,1.70,2024-11-11 16:48:43.589
14.150333,40.824000,2.26,1.90,2024-11-09 08:40:46.849
14.151167,40.823500,2.16,1.00,2024-11-09 08:40:34.769
14.119333,40.846167,1.72,1.00,2024-11-09 00:27:35.549
14.136000,40.834167,2.21,1.60,2024-11-08 20:02:07.539
14.138333,40.831833,2.96,1.00,2024-11-07 09:34:43.5
14.128500,40.840333,2.60,1.40,2024-11-06 23:08:54.849
14.129000,40.834500,2.67,1.30,2024-11-06 01:37:39.65
14.141500,40.831500,1.73,1.10,2024-10-28 19:52:31.279
14.151833,40.815000,2.29,1.30,2024-10-28 00:40:29.14
14.159333,40.815833,2.38,1.30,2024-10-27 21:35:46.92
14.158667,40.816667,2.62,1.10,2024-10-27 21:27:22.569
14.155667,40.814667,2.30,1.00,2024-10-27 21:16:09.64
14.128833,40.833833,2.62,1.00,2024-10-27 18:18:22.98
14.129500,40.833667,2.60,1.10,2024-10-27 18:07:20.569
14.157833,40.821333,2.78,1.70,2024-10-26 16:43:49.94
14.138000,40.826667,2.50,1.90,2024-10-26 14:32:36.079
14.111833,40.816167,2.76,1.40,2024-10-20 16:22:27.48
14.129167,40.834167,1.43,1.00,2024-10-20 03:27:23.9
14.147333,40.836167,2.39,2.60,2024-10-13 06:07:53.5
14.145833,40.835500,2.40,1.00,2024-10-13 06:06:04.15
14.152167,40.808167,3.04,2.50,2024-10-12 04:54:23.92
14.116000,40.840333,2.71,2.30,2024-10-11 18:53:51.069
14.122667,40.836000,2.66,2.00,2024-10-06 18:02:15.43
14.141000,40.829667,0.81,1.60,2024-10-05 05:53:55.19
14.129500,40.837000,1.77,1.20,2024-10-05 04:02:17.329
14.129000,40.837500,2.27,1.00,2024-10-05 04:02:07.9
14.129667,40.835333,2.30,1.10,2024-10-05 04:01:21.89
14.131667,40.839333,2.19,1.50,2024-10-05 04:00:23.73
14.127667,40.836833,2.67,2.40,2024-10-05 04:00:01.069
14.149000,40.815000,1.78,1.10,2024-10-02 04:35:45.17
14.129500,40.825000,1.51,1.60,2024-09-25 01:06:26.4
14.130167,40.824500,1.54,1.10,2024-09-25 01:02:35.67
14.129333,40.834167,2.75,1.30,2024-09-21 01:21:56.44
14.125333,40.829500,2.22,1.30,2024-09-20 17:02:45.49
14.122000,40.802667,4.39,1.00,2024-09-15 12:35:44.21
14.118833,40.796167,3.86,1.80,2024-09-12 17:14:45.75
14.124000,40.837667,2.46,1.20,2024-09-12 09:33:21.21
14.143167,40.828500,1.12,1.50,2024-09-07 19:19:20.4
14.111667,40.839167,2.77,1.90,2024-09-06 23:37:26.16
14.124000,40.805333,3.69,1.10,2024-09-05 13:47:20.849
14.113000,40.836333,1.96,1.00,2024-09-03 03:15:30.289
14.151667,40.830667,2.34,2.00,2024-08-30 19:23:57.49
14.144500,40.828167,2.69,3.70,2024-08-30 19:23:15.839
14.145167,40.826833,1.91,1.30,2024-08-30 19:16:56.609
14.129167,40.838333,2.56,1.70,2024-08-25 09:11:48.89
14.120333,40.840500,2.33,1.20,2024-08-24 14:10:18.519
14.084500,40.832167,2.64,1.80,2024-08-24 11:07:40.019
14.094833,40.834500,2.16,1.10,2024-08-24 09:31:16.549
14.133667,40.825500,1.69,1.00,2024-08-20 09:01:44.14
14.144000,40.827500,1.88,1.00,2024-08-20 08:59:20.539
14.135333,40.825833,1.48,2.00,2024-08-19 09:30:05.25
14.137667,40.827167,0.88,1.10,2024-08-18 22:00:38.849
14.149000,40.824333,1.16,1.20,2024-08-18 12:06:07.14
14.141667,40.822833,0.93,1.10,2024-08-18 05:12:19.21
14.149333,40.821500,0.78,1.10,2024-08-18 03:30:29.769
14.136167,40.822000,0.51,1.20,2024-08-18 02:50:37.089
14.151333,40.823667,0.84,1.00,2024-08-18 02:01:22.109
14.135833,40.822833,0.38,1.80,2024-08-18 02:00:18.43
14.135667,40.823167,0.24,1.10,2024-08-18 01:36:03.18
14.138167,40.819833,0.28,1.40,2024-08-18 01:31:58.299
14.140833,40.818500,0.40,2.80,2024-08-18 00:29:21.829
14.144500,40.818333,0.70,1.20,2024-08-18 00:23:50.49
14.138667,40.818500,0.27,2.10,2024-08-18 00:16:43.849
14.132833,40.838167,2.55,1.10,2024-08-18 00:15:33.309
14.140333,40.819500,0.21,1.00,2024-08-18 00:08:22.41
14.148667,40.820333,0.52,1.10,2024-08-17 23:59:58.049
14.148000,40.826500,1.19,1.40,2024-08-17 23:59:28.109
14.142500,40.818833,0.26,1.10,2024-08-17 23:54:01.759
14.140333,40.816000,0.13,1.20,2024-08-17 23:40:15.369
14.144833,40.819833,0.29,1.50,2024-08-17 23:35:53.75
14.140167,40.820333,0.38,1.00,2024-08-17 22:34:33.22
14.145500,40.819667,0.55,1.10,2024-08-17 21:34:47.75
14.144333,40.817833,0.21,2.60,2024-08-17 21:33:32.39
14.129000,40.806333,4.03,1.10,2024-08-17 15:42:09.88
14.143167,40.818500,0.21,2.00,2024-08-17 14:15:11.73
14.143500,40.819333,0.39,1.00,2024-08-17 14:10:04.559
14.144333,40.819500,0.24,1.00,2024-08-17 13:32:59.5
14.146500,40.820667,0.28,1.60,2024-08-17 13:27:17.849
14.144667,40.819500,0.27,1.00,2024-08-17 13:19:37.91
14.143500,40.818333,0.36,1.10,2024-08-17 13:02:45.96
14.142000,40.820667,0.25,1.30,2024-08-17 13:02:33.64
14.140500,40.819167,0.32,2.30,2024-08-17 12:52:44.43
14.134667,40.839667,2.50,1.50,2024-08-17 07:37:15.329
14.090667,40.791000,2.21,1.00,2024-08-16 20:10:05.17
14.151667,40.825667,1.43,1.50,2024-08-16 14:33:09.24
14.130667,40.838667,1.81,1.10,2024-08-16 08:00:39.059
14.129500,40.838833,1.90,1.10,2024-08-15 21:03:30.579
14.120500,40.839667,2.08,1.00,2024-08-15 12:22:58.809
14.126333,40.832667,1.52,1.00,2024-08-14 15:20:24.859
14.130833,40.835000,2.12,1.10,2024-08-14 15:20:14.45
14.135500,40.838500,2.64,1.40,2024-08-14 15:20:00.559
14.137167,40.838833,2.50,1.10,2024-08-14 11:43:10.64
14.132000,40.838500,1.71,1.00,2024-08-14 11:29:36.73
14.087667,40.811333,1.80,1.40,2024-08-13 01:49:20.23
14.153667,40.832667,2.15,1.10,2024-08-11 22:25:14.22
14.139667,40.824833,0.85,1.50,2024-08-10 19:13:15.71
14.139000,40.825667,0.76,1.20,2024-08-10 19:13:11.339
14.141167,40.827000,1.51,1.10,2024-08-10 07:58:58.509
14.125833,40.803167,3.73,1.20,2024-08-09 02:38:32.539
14.135500,40.833667,2.79,1.10,2024-08-06 08:50:04.099
14.123000,40.837333,2.74,1.20,2024-08-03 03:18:01.66
14.139500,40.825667,0.81,1.10,2024-07-31 02:06:01.069
14.087333,40.823833,2.92,1.00,2024-07-30 03:02:51.119
14.098833,40.806000,4.17,1.20,2024-07-29 03:02:41.009
14.109500,40.805667,3.76,1.20,2024-07-29 02:01:45.4
14.147333,40.825667,2.17,1.10,2024-07-28 17:36:20.91
14.145833,40.830167,1.80,1.40,2024-07-28 13:24:23.38
14.131167,40.834500,2.58,1.00,2024-07-28 05:37:09.99
14.089167,40.818167,3.04,1.00,2024-07-27 13:46:22.599
14.118667,40.842500,2.66,2.10,2024-07-26 14:15:22.269
14.114833,40.798833,4.21,1.00,2024-07-26 12:21:58.019
14.118833,40.799500,4.00,1.70,2024-07-26 11:56:07.17
14.098333,40.805667,4.15,4.00,2024-07-26 11:46:21.119
14.098833,40.805167,3.64,1.00,2024-07-26 11:44:23.42
14.143000,40.830333,2.34,1.20,2024-07-23 20:38:59.759
14.111333,40.794667,3.89,1.20,2024-07-23 11:00:38.93
14.120167,40.838167,2.10,1.30,2024-07-22 22:07:01.75
14.118500,40.811667,2.71,1.10,2024-07-19 21:04:45.22
14.148667,40.829333,2.11,1.70,2024-07-18 15:13:55.18
14.142167,40.825000,1.77,1.00,2024-07-18 12:26:05.849
14.148333,40.829333,2.30,1.20,2024-07-18 06:50:08.47
14.149667,40.832667,2.46,1.70,2024-07-18 06:26:42.64
14.150667,40.831000,2.46,3.60,2024-07-18 06:08:37.64
14.134333,40.838667,1.34,1.50,2024-07-15 05:14:17.299
14.139000,40.842000,1.59,1.30,2024-07-15 05:10:02.48
14.089167,40.816333,3.13,1.10,2024-07-15 01:46:30.059
14.144167,40.834000,2.17,1.10,2024-07-12 04:26:46.569
14.142000,40.833333,1.86,1.90,2024-07-12 04:25:18.18
14.148000,40.836667,2.45,1.80,2024-07-12 04:25:01.769
14.145000,40.834333,2.05,1.00,2024-07-12 04:23:49.99
14.144833,40.835667,2.77,2.60,2024-07-11 09:59:20.049
14.120333,40.809000,3.57,1.30,2024-07-11 02:21:45.609
14.132833,40.836833,2.28,1.20,2024-07-10 18:50:01.17
14.130167,40.835833,2.12,1.00,2024-07-10 02:00:18.609
14.138167,40.824833,0.80,1.10,2024-07-09 03:00:46.91
14.138333,40.825333,0.71,1.00,2024-07-09 03:00:12.21
14.140333,40.821000,1.47,1.10,2024-07-08 05:59:34.74
14.144667,40.820333,1.80,1.10,2024-07-07 19:14:03.619
14.143000,40.821333,1.77,2.00,2024-07-07 17:07:52.819
14.124833,40.839167,2.57,1.20,2024-07-07 13:02:41.42
14.118667,40.803333,3.88,2.10,2024-07-06 23:58:40.47
14.120333,40.825833,2.08,1.10,2024-07-04 04:09:01.71
14.154500,40.814667,2.38,1.00,2024-07-04 00:03:46.609
14.153000,40.811667,1.85,1.20,2024-07-03 01:53:57.569
14.153167,40.820333,2.57,3.20,2024-07-03 00:18:44.369
14.156333,40.817500,1.86,1.00,2024-07-03 00:17:43.779
14.152167,40.813333,2.24,1.30,2024-07-02 21:01:49.7
14.140167,40.825000,0.83,1.20,2024-07-02 18:10:23.9
14.154000,40.811667,2.93,2.50,2024-07-02 13:14:02.259
14.158000,40.813500,2.85,2.80,2024-07-02 13:13:45.759
14.155667,40.813333,2.89,2.70,2024-07-02 13:11:34.2
14.155500,40.815000,2.74,2.90,2024-07-02 13:10:14.789
14.153000,40.815833,2.60,1.20,2024-07-02 06:21:06.859
14.107833,40.809000,2.94,1.80,2024-07-01 23:27:50.869
14.126000,40.804833,3.98,1.30,2024-07-01 21:44:06.22
14.126167,40.820667,1.43,1.00,2024-07-01 13:39:37.539
14.126000,40.821333,1.38,1.00,2024-07-01 13:15:24.64
14.140833,40.825167,0.61,1.40,2024-06-29 14:20:12.569
14.099000,40.831333,2.41,1.20,2024-06-28 00:37:29.099
14.143000,40.830667,2.16,1.70,2024-06-27 20:30:36.63
14.122667,40.806167,3.75,1.10,2024-06-24 22:35:33.4
14.136667,40.828167,2.47,2.00,2024-06-24 04:15:35.96
14.135500,40.826167,2.29,1.50,2024-06-24 03:32:38.42
14.139167,40.827000,2.72,1.10,2024-06-24 03:22:46.529
14.135667,40.829500,2.67,1.60,2024-06-24 03:13:36.45
14.135833,40.823500,2.35,1.30,2024-06-24 03:03:34.17
14.125500,40.801333,3.51,1.30,2024-06-24 00:34:39.119
14.135000,40.820333,1.55,1.00,2024-06-22 02:15:06.68
14.124167,40.807667,3.65,1.00,2024-06-21 17:57:01.39
14.123333,40.806667,3.14,1.50,2024-06-21 16:54:09.47
14.113000,40.810667,2.88,1.30,2024-06-20 07:30:19.95
14.084333,40.832000,2.72,3.40,2024-06-18 01:58:24.41
14.107000,40.816333,2.61,1.90,2024-06-17 19:30:49.039
14.102833,40.807333,3.12,1.30,2024-06-17 17:29:13.079
14.128000,40.834833,2.50,1.10,2024-06-17 09:07:36.049
14.145667,40.825333,0.92,1.10,2024-06-16 23:41:38.529
14.144000,40.826333,0.71,1.30,2024-06-16 23:41:27.65
14.148333,40.825333,0.83,1.50,2024-06-16 23:35:11.89
14.144833,40.825167,0.83,1.40,2024-06-16 23:35:09.329
14.132333,40.841333,1.02,1.30,2024-06-16 17:50:09.74
14.135000,40.842000,1.70,1.10,2024-06-16 17:49:44.23
14.141000,40.826500,1.80,1.10,2024-06-15 22:58:57.029
14.138833,40.831333,2.57,1.00,2024-06-14 23:25:09.71
14.124000,40.815333,2.87,1.40,2024-06-14 21:23:22.72
14.123000,40.836000,2.63,1.40,2024-06-14 02:20:43.21
14.097667,40.828333,1.76,1.00,2024-06-12 01:04:58.809
14.154667,40.820333,1.84,1.20,2024-06-11 05:34:10.41
14.125500,40.799667,3.73,1.30,2024-06-09 13:52:59.44
14.120333,40.830667,2.05,1.20,2024-06-09 09:08:23
14.127500,40.835000,2.95,1.10,2024-06-09 07:51:38.72
14.156833,40.826333,1.77,1.10,2024-06-08 16:42:22.19
14.142167,40.826667,1.43,1.10,2024-06-08 02:33:55.72
14.139000,40.825500,0.84,1.30,2024-06-08 02:31:41.869
14.146000,40.830333,2.68,2.00,2024-06-08 02:17:44.029
14.143667,40.825333,0.87,1.10,2024-06-08 02:13:56.5
14.151667,40.828833,2.15,2.10,2024-06-08 02:10:58.63
14.146667,40.828667,2.36,2.70,2024-06-08 02:10:16.279
14.149000,40.830667,2.27,3.70,2024-06-08 02:09:03.579
14.144167,40.829500,2.08,3.00,2024-06-08 01:52:21.67
14.144000,40.829833,2.44,3.50,2024-06-08 01:52:04.829
14.144167,40.827333,2.32,1.20,2024-06-06 18:59:45.21
14.139333,40.825000,0.83,1.00,2024-06-05 15:13:32.24
14.143667,40.831333,1.41,1.00,2024-06-05 04:43:48.079
14.150500,40.833167,2.17,1.10,2024-06-05 01:03:14.569
14.107833,40.828167,1.52,1.20,2024-06-04 18:12:23.029
14.147833,40.831333,2.49,1.90,2024-06-04 05:23:28.15
14.139333,40.829667,2.74,1.20,2024-06-03 21:48:12.91
14.090833,40.815000,2.48,1.30,2024-06-02 09:10:03.029
